place_name,rating,review_text,published_at_date,is_local_guide,have_responded,visited_on,wait_time,reservation_recommended
Hotham Alpine Resort,5.0,Great time away from the city for some winter sports :),2019-08-21 05:41:35,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-21 03:27:23,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-20 23:40:23,1,0,,,
Hotham Alpine Resort,5.0,Nice place to visit,2019-08-20 16:45:19,1,0,,,
Hotham Alpine Resort,3.0,,2019-08-20 05:11:02,0,0,,,
Hotham Alpine Resort,4.0,,2019-08-20 04:01:02,0,0,,,
Hotham Alpine Resort,4.0,"A great little resort, with a good design of parking lots and bus system. Runs are a little short and snow is a little icy, but great to have Hotham in a nearby location",2019-08-20 03:47:50,1,0,,,
Hotham Alpine Resort,5.0,Great resort,2019-08-19 21:51:02,1,0,,,
Hotham Alpine Resort,2.0,$150 for a single day pass. $50 to park. Go to Japan in winter itll be cheaper.,2019-08-19 07:26:01,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-19 06:33:36,0,0,,,
Hotham Alpine Resort,4.0,My favourite ski spot in Victoria - mainly because of the advanced terrain options and better snow. There are a few beginner and intermediate runs as well which are generally more open than the rest.,2019-08-19 03:50:42,1,0,,,
Hotham Alpine Resort,5.0,"The best Resort in the country. More steeper terrain keeps the masses of newbies away, making the place much more enjoyable.
A great night life after the lifts have closed, for everyone to make the most of. Amazing views across the High Country, with Mt Feathertop and the razorback ridge, a standout on the landscape.
Lots of day and overnight parking, with a great free shuttle bus service around the village.
Catch the Dysons PTV bus service up the mountain from Bright or Omeo, for the best value ride to Mt Hotham.",2019-08-19 00:47:29,1,0,,,
Hotham Alpine Resort,5.0,Best ski resort in Aus for advanced skiers.,2019-08-18 07:06:09,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-17 18:49:44,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-17 13:20:58,1,0,,,
Hotham Alpine Resort,3.0,,2019-08-17 08:25:15,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-17 07:54:37,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-17 07:19:30,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-17 06:46:17,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-16 10:15:30,0,0,,,
Hotham Alpine Resort,5.0,We come every year. Family friendly snow resort,2019-08-16 08:01:49,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-16 04:17:03,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-15 20:51:17,1,0,,,
Hotham Alpine Resort,5.0,beautiful place. loved it.,2019-08-15 12:04:25,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-15 08:14:51,1,0,,,
Hotham Alpine Resort,5.0,After many trips to Hotham I still enjoy it the most of all the Australian resorts,2019-08-15 07:21:30,1,0,,,
Hotham Alpine Resort,4.0,,2019-08-15 03:57:27,0,0,,,
Hotham Alpine Resort,4.0,"Snow was fabulous, lucked out with fresh powder then bluebird skies.",2019-08-14 07:20:37,1,0,,,
Hotham Alpine Resort,1.0,,2019-08-13 12:14:38,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-12 10:33:31,1,0,,,
Hotham Alpine Resort,5.0,Great snow,2019-08-12 07:14:13,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-12 01:16:23,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-11 19:44:53,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-11 13:46:35,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-11 07:12:05,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-11 01:32:46,0,0,,,
Hotham Alpine Resort,4.0,,2019-08-10 06:07:55,1,0,,,
Hotham Alpine Resort,5.0,Best skiing in Victoria,2019-08-09 04:31:23,1,0,,,
Hotham Alpine Resort,4.0,,2019-08-09 02:53:49,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-08 23:10:09,0,0,,,
Hotham Alpine Resort,5.0,Just absolutely gorgeous although the money for common things can be a deal breaker for most but it's a hell of a place to stay for the night,2019-08-08 10:16:17,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-08 06:41:03,1,0,,,
Hotham Alpine Resort,2.0,Resort pass to expensive,2019-08-07 05:11:23,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-07 03:59:12,1,0,,,
Hotham Alpine Resort,4.0,,2019-08-07 02:33:55,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-07 01:35:17,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-06 05:30:24,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-05 20:08:23,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-05 09:08:50,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-05 06:47:53,1,0,,,
Hotham Alpine Resort,4.0,,2019-08-04 09:13:36,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-04 02:00:01,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-04 01:11:42,1,0,,,
Hotham Alpine Resort,4.0,Snow was bad today but Falls creek has a better layout. Hotham has better terrain but it's better to stay at falls if your staying long and both is better for the better skier or boarder.,2019-08-03 07:39:15,0,0,,,
Hotham Alpine Resort,5.0,Really nice resort and facilities. Beer is could and chalets are warm!,2019-08-03 01:29:37,1,0,,,
Hotham Alpine Resort,4.0,,2019-08-02 12:35:41,1,0,,,
Hotham Alpine Resort,5.0,,2019-08-02 04:49:25,0,0,,,
Hotham Alpine Resort,5.0,Fantastic mountain offers excellent terrain for those who are just learning up to expert skiers,2019-08-01 06:04:15,0,0,,,
Hotham Alpine Resort,5.0,,2019-08-01 05:08:14,0,0,,,
Hotham Alpine Resort,4.0,"Worth the drive! I believe the mountain is  more of a higher beginner's to a well-experienced snowboarder or skier; a few cat tracks and steeper runs. If you need a beginners track though, road runner is usually good; can be quite icy on a bad day.",2019-07-31 07:23:24,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-30 21:14:02,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-30 12:01:14,1,0,,,
Hotham Alpine Resort,4.0,,2019-07-30 04:23:08,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-29 10:22:19,1,0,,,
Hotham Alpine Resort,5.0,Good place! Well set up.,2019-07-29 07:23:43,1,0,,,
Hotham Alpine Resort,5.0,Brilliant,2019-07-29 05:58:08,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-29 05:22:25,1,0,,,
Hotham Alpine Resort,5.0,Absolutely beautiful scenery and lovely people..,2019-07-26 05:48:24,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-27 15:02:27,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-27 09:34:50,1,0,,,
Hotham Alpine Resort,4.0,,2019-07-27 06:56:25,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-27 05:21:53,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-27 04:37:15,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-27 04:15:10,1,0,,,
Hotham Alpine Resort,5.0,Awesome winter destination! Will be back ASAP.,2019-07-26 05:12:19,1,0,,,
Hotham Alpine Resort,5.0,It's a winter wonderland with great vibes.,2019-07-26 02:47:14,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-25 21:30:45,1,0,,,
Hotham Alpine Resort,3.0,Visited Hotham from interstate. Amazing views and great facilities but not impressed with staff that worked there. They were not friendly or informative. Spent most of the time there walking around trying to find places instead of skiing.,2019-07-25 06:11:36,1,0,,,
Hotham Alpine Resort,5.0,It is a great ski resort for beginners and pro! Great place! Will be back!,2019-07-24 11:43:35,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-24 04:27:21,1,0,,,
Hotham Alpine Resort,5.0,Cool,2019-07-24 03:44:12,1,0,,,
Hotham Alpine Resort,4.0,Quick trip threw to dinner plain,2019-07-24 03:10:47,1,0,,,
Hotham Alpine Resort,5.0,Love this place middle between Melb  And and NSW so not many tour  not busy beautiful view,2019-07-21 14:22:00,1,0,,,
Hotham Alpine Resort,5.0,Great facilities,2019-07-21 07:27:51,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-21 05:26:06,0,0,,,
Hotham Alpine Resort,5.0,Unrivalled Victorian resort terrain. Village on-top of the mountain and rarely too crowded. Visit this place!,2019-07-20 23:05:39,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-20 21:05:10,1,0,,,
Hotham Alpine Resort,5.0,"Not bad, good size.",2019-07-20 09:28:09,0,0,,,
Hotham Alpine Resort,4.0,Needs more deeper taboggan,2019-07-20 06:04:54,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-20 05:38:19,1,0,,,
Hotham Alpine Resort,4.0,,2019-07-20 05:31:45,1,0,,,
Hotham Alpine Resort,5.0,Awesome view....,2019-07-20 00:31:50,0,0,,,
Hotham Alpine Resort,5.0,"Fresh air, relaxing and a good getaway.",2019-07-19 11:16:45,1,0,,,
Hotham Alpine Resort,4.0,"Went to Hotham recently without any skiing experience, and can say that it was an amazing stay. Skiing is not my thing, however the ski staff were helpful and polite and we're open to any questions. Food service was absolutely amazing and all food was delicious. Bus provided easy access to whole resort and there were good facilities for all ages making it perfect for families. If there were to be one complaint it is that the on site supermarkets were extremely expensive ($8 for a 2l bottle of milk) so it is advised to bring supplies.
Note: make sure to fill the petrol tank before starting the climb as there are no fuel stations on the mountain.",2019-07-19 04:57:46,1,0,,,
Hotham Alpine Resort,5.0,Awesome place,2019-07-18 11:24:37,1,0,,,
Hotham Alpine Resort,5.0,Best ski resort in AUS.,2019-07-18 02:36:44,1,0,,,
Hotham Alpine Resort,5.0,Awesome skiing experience,2019-07-18 00:32:59,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-17 07:31:51,1,0,,,
Hotham Alpine Resort,5.0,Fantastic terrain and lots of cool spots to eat and drink.,2019-07-15 02:42:30,1,0,,,
Hotham Alpine Resort,3.0,God,2019-07-14 23:13:22,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-14 08:32:45,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-13 18:25:31,1,0,,,
Hotham Alpine Resort,4.0,"Been coming here my whole life. Shame how expensive day tickets are there, but if you book in advance it's a bit cheaper, plus season passes only cost around the same as 5-7 days skiing. Great place for beginners, and more advanced intermediates. Some good expert terrain usually opens by late July.",2019-07-13 07:04:49,1,0,,,
Hotham Alpine Resort,5.0,Amazing place.  Full of snow on 05.07.2019. Great parking spot and bus service,2019-07-13 02:21:31,1,0,,,
Hotham Alpine Resort,3.0,,2019-07-12 11:58:31,0,0,,,
Hotham Alpine Resort,5.0,Second home,2019-07-12 08:35:23,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-12 06:32:42,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-12 03:49:24,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-11 03:21:45,1,0,,,
Hotham Alpine Resort,5.0,Nearly fell off the chairlift and died lol,2019-07-10 13:26:36,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-09 23:10:20,1,0,,,
Hotham Alpine Resort,4.0,,2019-07-09 09:45:11,1,0,,,
Hotham Alpine Resort,5.0,Great community and everyone is so lovely and helpful,2019-07-09 07:41:26,1,0,,,
Hotham Alpine Resort,5.0,Got everything you need!,2018-07-28 04:06:00,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-08 09:59:20,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-07 01:38:58,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-06 05:10:35,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-06 01:38:34,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-05 03:41:21,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-05 02:44:32,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-04 08:45:28,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-04 03:55:18,1,0,,,
Hotham Alpine Resort,4.0,,2019-07-04 03:41:01,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-03 23:36:13,0,0,,,
Hotham Alpine Resort,5.0,,2019-07-03 06:37:10,1,0,,,
Hotham Alpine Resort,5.0,"Possibly the best alpine resort we've been to, considering how it's managed, ease of access to everything because of the free bus and the option of different grades. There is a variety of accommodation available within the resort, which can be way too costly during the season. However that would save you precious time going up and down the mountain if you are staying at Bright or similar. Can't wait to be back.",2019-07-02 08:49:58,1,0,,,
Hotham Alpine Resort,2.0,,2019-07-01 05:36:44,0,0,,,
Hotham Alpine Resort,5.0,wouldnt go anywhere else,2019-07-02 03:48:53,1,0,,,
Hotham Alpine Resort,5.0,,2019-07-02 02:45:37,1,0,,,
Hotham Alpine Resort,5.0,Really worth the drive! Plenty of snow and a variety of activities to keep yourself busy and entertained.,2018-09-02 02:29:24,1,0,,,
Hotham Alpine Resort,4.0,,2019-07-01 02:43:37,1,0,,,
Hotham Alpine Resort,4.0,Warm and skiing... Awesome ,2019-06-30 10:03:30,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-30 07:43:24,0,0,,,
Hotham Alpine Resort,5.0,,2019-06-29 04:54:39,0,0,,,
Hotham Alpine Resort,5.0,,2019-06-28 05:16:25,0,0,,,
Hotham Alpine Resort,5.0,loved it,2019-06-27 04:11:43,0,0,,,
Hotham Alpine Resort,5.0,,2019-06-27 03:19:34,1,0,,,
Hotham Alpine Resort,1.0,,2019-06-25 00:14:44,0,0,,,
Hotham Alpine Resort,5.0,"Really loved our stay here during the shoulder season.
 along the blue runs and they were groomed really well.",2019-06-24 01:25:10,1,0,,,
Hotham Alpine Resort,5.0,The food was delicious. Great outlook.,2019-06-20 05:04:48,1,0,,,
Hotham Alpine Resort,4.0,"Early season... no crowds, low snow coverage. Only 2 lifts open",2019-06-19 02:36:46,1,0,,,
Hotham Alpine Resort,5.0,"There is a very large and beautiful Golf course in the middle of a majestic, completely natural landscape at 7257 Great Alpine Rd.",2019-06-17 00:20:32,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-16 05:47:51,0,0,,,
Hotham Alpine Resort,5.0,,2019-06-16 02:55:12,0,0,,,
Hotham Alpine Resort,5.0,,2019-06-16 02:12:12,0,0,,,
Hotham Alpine Resort,5.0,,2019-06-15 12:35:17,1,0,,,
Hotham Alpine Resort,5.0,Perfect getaway in any season. Remember to take you brollies. Have some rest at Bright before starting to climb. Not much up there. So get your shopping done in Bright and fill up your fuel tanks.,2019-06-15 10:12:47,1,0,,,
Hotham Alpine Resort,4.0,Generally a good resort with good facilities. I have visited the place at the opening and before the main season. It was nice,2019-06-15 02:06:43,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-14 12:31:23,1,0,,,
Hotham Alpine Resort,5.0,We had our first ever snowboard experience and it was awesome. High quality equipments and thanks to Leif for the private lesson we took.,2019-06-13 09:47:08,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-13 05:22:06,0,0,,,
Hotham Alpine Resort,4.0,,2019-06-13 03:41:50,0,0,,,
Hotham Alpine Resort,4.0,The most exciting Alpine Mountain where the road actually reaches the top above the tree line.,2019-06-12 13:31:20,1,0,,,
Hotham Alpine Resort,5.0,One of the most fun times of my hot young life.,2019-06-12 05:02:35,1,0,,,
Hotham Alpine Resort,5.0,Awesome,2019-06-10 20:57:39,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-10 08:13:56,1,0,,,
Hotham Alpine Resort,4.0,"Good start to the season. Need to link all your databases together, mountain fees, lift tickets, ski hire as I am sick of typing my email,  dob asked address for all these systems",2019-06-10 05:56:11,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-09 06:55:00,0,0,,,
Hotham Alpine Resort,5.0,"A couple of snow bunnies, were Pip and I!",2019-06-08 12:53:21,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-08 08:27:02,1,0,,,
Hotham Alpine Resort,5.0,,2019-06-07 11:33:50,0,0,,,
Hotham Alpine Resort,4.0,,2019-06-05 06:41:03,1,0,,,
Hotham Alpine Resort,5.0,"Ok I go skiing, and Hotham has best xc trail and only Biathlon facility in Australia. Yippy.",2019-05-30 12:49:51,1,0,,,
Hotham Alpine Resort,5.0,Fantastic trip up the road from Bright with terrific views in between low clouds sweeping in. First snow for the year and a little chilly at -2.,2019-05-26 11:25:20,1,0,,,
Hotham Alpine Resort,5.0,,2019-05-22 22:22:15,0,0,,,
Hotham Alpine Resort,5.0,Spectacular place,2019-05-21 05:08:36,1,0,,,
Hotham Alpine Resort,5.0,,2019-05-19 21:38:47,1,0,,,
Hotham Alpine Resort,5.0,"Amazing place, summer or winter",2019-05-08 07:22:11,0,0,,,
Hotham Alpine Resort,4.0,Very nice and dinner plain we had a lovely veggie meal,2019-05-07 08:58:47,1,0,,,
Hotham Alpine Resort,5.0,,2019-05-06 03:12:24,1,0,,,
Hotham Alpine Resort,4.0,,2019-05-01 06:52:14,1,0,,,
Hotham Alpine Resort,5.0,Picture perfect on a sunny day,2019-04-29 20:25:33,1,0,,,
Hotham Alpine Resort,3.0,I did a three day motorbike ride through mt hotham during off season... Scenery was amazing,2019-04-27 00:20:34,0,0,,,
Hotham Alpine Resort,4.0,Didn't expect such a cold and wet day but an awesome destinaion..,2019-04-18 10:40:19,1,0,,,
Hotham Alpine Resort,4.0,,2019-04-14 08:58:47,1,0,,,
Hotham Alpine Resort,4.0,,2019-04-11 02:13:13,1,0,,,
Hotham Alpine Resort,3.0,Just drove through Mt Hotham as a day trip on a Sunday not much opened that we could see.  Lovely views.,2019-04-10 23:35:09,1,0,,,
Hotham Alpine Resort,5.0,,2019-04-04 05:38:25,1,0,,,
Hotham Alpine Resort,5.0,Love mount hotham,2019-03-23 10:17:48,1,0,,,
Hotham Alpine Resort,4.0,,2019-03-23 09:55:56,0,0,,,
Hotham Alpine Resort,5.0,Great place to stay,2019-03-19 21:29:48,1,0,,,
Hotham Alpine Resort,5.0,,2019-03-18 07:53:15,1,0,,,
Hotham Alpine Resort,4.0,Awesome if not a bit steep drive up from bright..would love to return in winter ..,2019-03-15 08:32:07,1,0,,,
Hotham Alpine Resort,5.0,,2019-02-03 09:51:19,1,0,,,
Hotham Alpine Resort,5.0,Beautiful 17 degrees great time to go hiking.,2019-01-28 02:49:27,1,0,,,
Hotham Alpine Resort,5.0,Love skiing  Hotham,2019-01-26 07:29:15,1,0,,,
Hotham Alpine Resort,5.0,,2019-01-24 10:21:48,0,0,,,
Hotham Alpine Resort,5.0,,2019-01-21 15:24:01,0,0,,,
Hotham Alpine Resort,5.0,Great location with quality views,2019-01-17 06:02:12,1,0,,,
Hotham Alpine Resort,5.0,,2019-01-13 23:00:01,0,0,,,
Hotham Alpine Resort,5.0,,2019-01-11 07:15:45,1,0,,,
Hotham Alpine Resort,4.0,,2018-12-24 07:51:11,1,0,,,
Hotham Alpine Resort,5.0,"Great place to visit in summer. Lots of walking tracks, very well signposted and informative.",2018-12-20 04:27:39,1,0,,,
Hotham Alpine Resort,5.0,,2018-12-18 15:10:12,1,0,,,
Hotham Alpine Resort,5.0,,2018-12-16 02:01:51,1,0,,,
Hotham Alpine Resort,5.0,This was a great weekend! Staff were friendly and it was a great experience,2018-12-13 04:18:30,1,0,,,
Hotham Alpine Resort,5.0,,2018-12-13 01:47:13,1,0,,,
Hotham Alpine Resort,5.0,,2018-12-11 20:11:28,0,0,,,
Hotham Alpine Resort,4.0,,2018-12-07 04:21:50,1,0,,,
Hotham Alpine Resort,5.0,,2018-11-24 01:41:13,1,0,,,
Hotham Alpine Resort,5.0,,2018-11-23 05:42:57,0,0,,,
Hotham Alpine Resort,5.0,#letsguide,2018-11-13 22:31:54,1,0,,,
Hotham Alpine Resort,4.0,"The best Victoria has to offer. Roughly 5 hour drive each way from the CBD, this Alpine resort offers a variety of run which are suited to personal skills. As with any Australian snowy mountain the prices are Ludacris, $160 for a day lift pass *boarder line rip off* but what other option have you got. If you want semi decent snow in Australia, this is your mountain",2018-11-06 13:21:51,1,0,,,
Hotham Alpine Resort,5.0,"The best ski area in Victoria by far, amazing powder at times, the most challenging runs as well as catering very well for all levels and styles. Topped off with amazing views all round from mt. Buffalo and Feathertop nearby, to mt. Buller in the far distance, often above the clouds. Oh, almost forgot to mention the friendly staff ;)",2018-11-02 19:56:39,0,0,,,
Hotham Alpine Resort,5.0,,2018-10-31 03:41:27,1,0,,,
Hotham Alpine Resort,5.0,,2018-10-30 03:05:42,1,0,,,
Hotham Alpine Resort,4.0,Best place in Australia to ski.,2018-10-28 07:42:01,1,0,,,
Hotham Alpine Resort,4.0,Good,2018-10-17 05:39:26,0,0,,,
Hotham Alpine Resort,5.0,,2018-10-14 01:01:06,1,0,,,
Hotham Alpine Resort,5.0,"Spectacular. Amazing views, variety of runs, and the most helpful staff. Can't wait to return",2018-10-13 11:22:07,1,0,,,
Hotham Alpine Resort,5.0,Excellent mix of terrain for all skill levels.,2018-10-11 07:03:07,1,0,,,
Hotham Alpine Resort,4.0,Fantastic. Will go again next year.,2018-10-07 13:59:47,1,0,,,
Hotham Alpine Resort,5.0,The place to be for skiing,2018-10-07 03:56:51,1,0,,,
Hotham Alpine Resort,2.0,"Too old, beds very uncomfortable",2018-10-05 11:31:49,0,0,,,
Hotham Alpine Resort,5.0,,2018-10-05 07:30:06,0,0,,,
Hotham Alpine Resort,3.0,"It's all there, at Australian ski prices. Expensive!",2018-10-05 04:23:08,1,0,,,
Hotham Alpine Resort,5.0,,2018-10-03 08:32:57,0,0,,,
Hotham Alpine Resort,5.0,,2018-09-30 03:26:31,0,0,,,
Hotham Alpine Resort,5.0,,2018-09-28 04:01:32,0,0,,,
Hotham Alpine Resort,5.0,,2018-09-23 08:24:57,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-20 13:13:53,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-19 02:34:29,0,0,,,
Hotham Alpine Resort,2.0,Chair lifts old and sloooow. Lift tickets are expensive. Ski school is great for little kids.,2018-09-17 20:38:57,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-15 07:54:29,0,0,,,
Hotham Alpine Resort,4.0,,2018-09-15 04:19:57,0,0,,,
Hotham Alpine Resort,3.0,,2018-09-14 04:39:27,1,0,,,
Hotham Alpine Resort,4.0,,2018-09-12 06:32:52,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-11 20:26:16,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-09 04:05:11,1,0,,,
Hotham Alpine Resort,5.0,My home ski resort.. best ski resort in Vic!,2018-09-07 14:59:58,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-07 08:01:23,1,0,,,
Hotham Alpine Resort,5.0,Hotham was so much fun! The staff were very helpful when there was a problem with my snow lesson booking and we found a solution that worked very well.,2018-09-06 07:08:55,1,0,,,
Hotham Alpine Resort,4.0,,2018-09-04 12:16:30,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-04 11:20:02,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-04 00:16:18,0,0,,,
Hotham Alpine Resort,4.0,Great mountain for intermediate-to advanced skier/snowboarders,2018-09-03 10:38:51,0,0,,,
Hotham Alpine Resort,5.0,,2018-09-02 08:29:07,1,0,,,
Hotham Alpine Resort,5.0,"First time to the snow here in Vic - and it was something special. If for absolutely nothing else, the atmosphere up at Hotham was outstanding. You could tell how close knit the community was - everyone was so helpful, you could leave your board or skis outside without fear of them being stolen, it made for an awesome week.",2018-09-02 01:08:42,1,0,,,
Hotham Alpine Resort,2.0,No wifi provided,2018-09-01 21:05:33,1,0,,,
Hotham Alpine Resort,5.0,Sweeeeeeeeet,2018-09-01 09:28:32,1,0,,,
Hotham Alpine Resort,5.0,,2018-09-01 04:51:19,0,0,,,
Hotham Alpine Resort,4.0,"Great snow this season, and the best snowboarding in Victoria",2018-08-31 02:27:14,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-29 03:34:14,1,0,,,
Hotham Alpine Resort,4.0,Beautiful location to ski in Victoria. I really like how the green run is away from the intermediate and expert runs to allow kids and adults to learn without having to worry about others on their way. Beautiful drive up to the resort. Only thing that could improve is increasing signs up to direct parking,2018-08-28 10:44:25,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-28 07:48:28,1,0,,,
Hotham Alpine Resort,3.0,,2018-08-26 19:32:58,1,0,,,
Hotham Alpine Resort,4.0,,2018-08-26 05:14:29,1,0,,,
Hotham Alpine Resort,2.0,,2018-08-25 13:53:21,1,0,,,
Hotham Alpine Resort,5.0,Cant wait to go back,2018-08-22 07:38:49,1,0,,,
Hotham Alpine Resort,4.0,,2018-08-21 11:43:54,0,0,,,
Hotham Alpine Resort,5.0,"Got very lucky to have powder every day this weekend.  This place has great diverse terrain and good long runs. Happy with both on and off piste conditions.  Not too crowded on weekdays at least, very enjoyable time at the snow.  Note: they are pretty serious about tire chains.  We missed the first sign even though we were looking out and stopped at the second sign to fit our chains. Police were on us quickly to let us know we narrowly avoided a $600 fine.",2018-08-21 02:10:24,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-20 09:52:56,0,0,,,
Hotham Alpine Resort,5.0,2018 Powder Extravaganza,2018-08-20 04:21:14,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-19 15:48:31,0,0,,,
Hotham Alpine Resort,5.0,,2018-08-19 11:58:09,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-19 05:04:26,1,0,,,
Hotham Alpine Resort,5.0,"No gate house, and you can drive straight up to ski area and around the mountain and park anywhere. Don't have to far to walk. Food is best around Hotham Central.
We came from Lakes Entrance side and the road was excellent. My wife gets sick from the curve roads",2018-08-11 23:59:56,1,0,,,
Hotham Alpine Resort,4.0,,2018-08-12 22:23:01,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-12 09:46:02,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-12 05:00:19,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-12 02:59:07,1,0,,,
Hotham Alpine Resort,5.0,Good,2018-07-06 11:28:19,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-11 05:08:43,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-10 21:42:11,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-10 07:58:12,1,0,,,
Hotham Alpine Resort,4.0,,2018-08-10 03:59:55,1,0,,,
Hotham Alpine Resort,4.0,,2018-08-08 08:59:02,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-08 07:16:09,1,0,,,
Hotham Alpine Resort,2.0,"Not terribly impressed, cost was incredible ($138 for the day plus $50 to park) and the snow conditions were pretty substandard.

With the forecasting available I would have thought they'd be out the night before it bucketed down/went below freezing to groom the slush into some semblance of a run.

But instead there were big patches of ice on green and blue runs, random sticks/leaves throughout the snow from past days of wind and to top it off a number of blue and blacks had signs indicating 'insufficient cover - unmarked hazards ahead' despite their website claiming over a metre of snowbase...

Their snow reports are useless too, better to stick with the BOM and roll the dice on what's actually on the slope.",2018-08-07 09:01:47,1,0,,,
Hotham Alpine Resort,5.0,,2018-08-06 02:16:58,0,0,,,
Hotham Alpine Resort,5.0,,2018-08-05 04:17:33,1,0,,,
Hotham Alpine Resort,4.0,,2018-08-05 02:23:42,1,0,,,
Hotham Alpine Resort,3.0,,2018-08-05 02:22:32,0,0,,,
Hotham Alpine Resort,1.0,"I have traveled the whole world and I have never written a review before. But because of the terrible experience i felt i had to write a review. The service here is far behind Falls Creek. The service is slow and terrible, it is under staffed and over priced for the quality of the products, service and experience. They should go to falls creek to see how it should be done.",2018-08-03 07:15:50,0,0,,,
Hotham Alpine Resort,3.0,,2018-08-03 06:13:19,1,0,,,
Hotham Alpine Resort,4.0,,2018-08-03 05:20:52,0,0,,,
Hotham Alpine Resort,5.0,,2018-07-31 07:18:36,0,0,,,
